"REF_DATE","GEO","DGUID","Indigenous identity","Grade","Sex","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 6","Male","Number","223","units","0","v1281060036","4.5.9.2","9","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 6","Female","Number","223","units","0","v1281060037","4.5.9.3","9","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 6","Sex not reported","Number","223","units","0","v1281060038","4.5.9.4","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 7","Total, sex","Number","223","units","0","v1281060039","4.5.10.1","21","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 7","Male","Number","223","units","0","v1281060040","4.5.10.2","12","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 7","Female","Number","223","units","0","v1281060041","4.5.10.3","9","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 7","Sex not reported","Number","223","units","0","v1281060042","4.5.10.4","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 8","Total, sex","Number","223","units","0","v1281060043","4.5.11.1","30","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 8","Male","Number","223","units","0","v1281060044","4.5.11.2","15","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 8","Female","Number","223","units","0","v1281060045","4.5.11.3","12","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 8","Sex not reported","Number","223","units","0","v1281060046","4.5.11.4","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 9","Total, sex","Number","223","units","0","v1281060047","4.5.12.1","30","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 9","Male","Number","223","units","0","v1281060048","4.5.12.2","12","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 9","Female","Number","223","units","0","v1281060049","4.5.12.3","18","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 9","Sex not reported","Number","223","units","0","v1281060050","4.5.12.4","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 10","Total, sex","Number","223","units","0","v1281060051","4.5.13.1","51","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 10","Male","Number","223","units","0","v1281060052","4.5.13.2","21","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 10","Female","Number","223","units","0","v1281060053","4.5.13.3","30","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 10","Sex not reported","Number","223","units","0","v1281060054","4.5.13.4","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 11","Total, sex","Number","223","units","0","v1281060055","4.5.14.1","45","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 11","Male","Number","223","units","0","v1281060056","4.5.14.2","21","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 11","Female","Number","223","units","0","v1281060057","4.5.14.3","24","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 11","Sex not reported","Number","223","units","0","v1281060058","4.5.14.4","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 12","Total, sex","Number","223","units","0","v1281060059","4.5.15.1","54","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 12","Male","Number","223","units","0","v1281060060","4.5.15.2","27","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 12","Female","Number","223","units","0","v1281060061","4.5.15.3","27","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade 12","Sex not reported","Number","223","units","0","v1281060062","4.5.15.4","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade not reported","Total, sex","Number","223","units","0","v1281060063","4.5.16.1","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade not reported","Male","Number","223","units","0","v1281060064","4.5.16.2","3","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade not reported","Female","Number","223","units","0","v1281060065","4.5.16.3","0","","","","0"
"2016/2017","Nova Scotia","2016A000212","Indigenous, group not reported","Grade not reported","Sex not reported","Number","223","units","0","v1281060066","4.5.16.4","0","","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Total, grade","Total, sex","Number","223","units","0","v1281060067","5.1.1.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Total, grade","Male","Number","223","units","0","v1281060068","5.1.1.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Total, grade","Female","Number","223","units","0","v1281060069","5.1.1.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Total, grade","Sex not reported","Number","223","units","0","v1281060070","5.1.1.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Junior Kindergarten  ","Total, sex","Number","223","units","0","v1281060071","5.1.2.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Junior Kindergarten  ","Male","Number","223","units","0","v1281060072","5.1.2.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Junior Kindergarten  ","Female","Number","223","units","0","v1281060073","5.1.2.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Junior Kindergarten  ","Sex not reported","Number","223","units","0","v1281060074","5.1.2.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Kindergarten","Total, sex","Number","223","units","0","v1281060075","5.1.3.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Kindergarten","Male","Number","223","units","0","v1281060076","5.1.3.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Kindergarten","Female","Number","223","units","0","v1281060077","5.1.3.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Kindergarten","Sex not reported","Number","223","units","0","v1281060078","5.1.3.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 1","Total, sex","Number","223","units","0","v1281060079","5.1.4.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 1","Male","Number","223","units","0","v1281060080","5.1.4.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 1","Female","Number","223","units","0","v1281060081","5.1.4.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 1","Sex not reported","Number","223","units","0","v1281060082","5.1.4.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 2","Total, sex","Number","223","units","0","v1281060083","5.1.5.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 2","Male","Number","223","units","0","v1281060084","5.1.5.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 2","Female","Number","223","units","0","v1281060085","5.1.5.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 2","Sex not reported","Number","223","units","0","v1281060086","5.1.5.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 3","Total, sex","Number","223","units","0","v1281060087","5.1.6.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 3","Male","Number","223","units","0","v1281060088","5.1.6.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 3","Female","Number","223","units","0","v1281060089","5.1.6.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 3","Sex not reported","Number","223","units","0","v1281060090","5.1.6.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 4","Total, sex","Number","223","units","0","v1281060091","5.1.7.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 4","Male","Number","223","units","0","v1281060092","5.1.7.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 4","Female","Number","223","units","0","v1281060093","5.1.7.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 4","Sex not reported","Number","223","units","0","v1281060094","5.1.7.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 5","Total, sex","Number","223","units","0","v1281060095","5.1.8.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 5","Male","Number","223","units","0","v1281060096","5.1.8.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 5","Female","Number","223","units","0","v1281060097","5.1.8.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 5","Sex not reported","Number","223","units","0","v1281060098","5.1.8.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 6","Total, sex","Number","223","units","0","v1281060099","5.1.9.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 6","Male","Number","223","units","0","v1281060100","5.1.9.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 6","Female","Number","223","units","0","v1281060101","5.1.9.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 6","Sex not reported","Number","223","units","0","v1281060102","5.1.9.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 7","Total, sex","Number","223","units","0","v1281060103","5.1.10.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 7","Male","Number","223","units","0","v1281060104","5.1.10.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 7","Female","Number","223","units","0","v1281060105","5.1.10.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 7","Sex not reported","Number","223","units","0","v1281060106","5.1.10.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 8","Total, sex","Number","223","units","0","v1281060107","5.1.11.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 8","Male","Number","223","units","0","v1281060108","5.1.11.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 8","Female","Number","223","units","0","v1281060109","5.1.11.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 8","Sex not reported","Number","223","units","0","v1281060110","5.1.11.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 9","Total, sex","Number","223","units","0","v1281060111","5.1.12.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 9","Male","Number","223","units","0","v1281060112","5.1.12.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 9","Female","Number","223","units","0","v1281060113","5.1.12.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 9","Sex not reported","Number","223","units","0","v1281060114","5.1.12.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 10","Total, sex","Number","223","units","0","v1281060115","5.1.13.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 10","Male","Number","223","units","0","v1281060116","5.1.13.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 10","Female","Number","223","units","0","v1281060117","5.1.13.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 10","Sex not reported","Number","223","units","0","v1281060118","5.1.13.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 11","Total, sex","Number","223","units","0","v1281060119","5.1.14.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 11","Male","Number","223","units","0","v1281060120","5.1.14.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 11","Female","Number","223","units","0","v1281060121","5.1.14.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 11","Sex not reported","Number","223","units","0","v1281060122","5.1.14.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 12","Total, sex","Number","223","units","0","v1281060123","5.1.15.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 12","Male","Number","223","units","0","v1281060124","5.1.15.2","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 12","Female","Number","223","units","0","v1281060125","5.1.15.3","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade 12","Sex not reported","Number","223","units","0","v1281060126","5.1.15.4","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade not reported","Total, sex","Number","223","units","0","v1281060127","5.1.16.1","","..","","","0"
"2016/2017","New Brunswick","2016A000213","Total, Indigenous identity","Grade not reported","Male","Number","223","units","0","v1281060128","5.1.16.2","","..","","","0"
